Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
69,6824,120,4,1,0,30,0,0,0,120,4
166,10834,25,0,0,0,24,0,2,0,25,0
166,10848,57,2,2,0,22,0,14,0,57,2
155,10882,66,2,1,0,28,0,1,0,66,2
122,10883,70,2,1,0,21,0,0,0,70,2
71,10952,105,4,1,0,49,0,0,0,105,4
22,10957,12,0,1,0,12,0,0,0,11,0
33,10985,25,0,0,0,25,0,0,0,12,0
69,10986,129,4,0,0,30,0,0,0,129,4
58,11004,32,0,1,0,27,0,3,0,32,0
54,11061,42,0,1,0,28,0,0,0,42,0
22,11142,34,0,1,0,13,0,1,0,34,0
34,11183,60,2,2,0,8,0,4,0,60,2
109,11210,33,0,0,0,33,0,1,0,26,0
164,11224,37,0,1,0,12,0,13,0,37,0
122,11237,50,0,1,0,20,0,0,0,50,0
54,11256,46,0,1,0,26,0,2,0,46,0
58,11301,31,0,0,0,28,0,1,0,31,0
94,11302,95,2,9,0,95,1,0,0,46,0
33,11373,192,3,4,0,192,2,6,0,124,4
41,11385,49,0,1,0,24,0,2,0,49,0
15,11464,31,0,0,0,31,0,2,0,31,0
15,11491,34,0,0,0,29,0,3,0,34,0
109,11519,32,0,0,0,27,0,3,0,32,0
36,11568,100,4,1,0,16,0,0,0,100,4
135,11570,176,3,2,0,21,0,3,0,176,3
123,11613,35,0,1,0,20,0,3,0,35,0
123,11614,32,0,1,0,32,0,1,0,28,0
70,11619,98,2,2,0,47,0,0,0,98,2
122,11626,32,0,1,0,29,0,0,0,32,0
69,11676,164,3,1,0,35,0,0,0,164,3
162,11720,61,2,1,0,29,0,1,0,61,2
22,11767,16,0,1,0,12,0,0,0,16,0
116,11808,167,3,1,0,49,0,1,0,167,3
87,11842,117,4,4,0,14,0,7,0,117,4
166,11866,56,2,1,0,25,0,2,0,56,2
165,11869,50,0,0,0,23,0,0,0,50,0
69,11887,119,4,1,0,35,0,0,0,119,4
69,11901,180,3,1,0,45,0,0,0,180,3
69,11913,171,3,1,0,36,0,0,0,171,3
69,11921,434,1,1,0,53,1,1,0,362,1
166,11936,53,2,1,0,18,0,14,0,53,2
162,11962,50,0,1,0,24,0,11,0,50,0
54,11984,40,0,1,0,26,0,3,0,40,0
122,11988,55,2,1,0,19,0,0,0,55,2
17,11993,34,0,1,0,18,0,1,0,34,0
71,11995,172,3,3,0,172,2,5,0,145,4
75,12026,69,2,1,0,22,0,6,0,69,2
102,12085,38,0,0,0,38,0,0,0,34,0
69,12118,184,3,1,0,39,0,1,0,184,3
43,12166,74,2,2,0,23,0,1,0,74,2
170,12215,118,4,1,0,17,0,4,0,118,4
75,12238,52,2,1,0,52,1,1,0,36,0
69,7380,500,1,1,0,73,1,1,0,500,1
58,7467,30,0,0,0,30,0,1,0,25,0
33,7476,207,5,4,0,207,4,3,0,150,3
54,7522,35,0,0,0,28,0,2,0,35,0
58,7535,34,0,0,0,28,0,2,0,34,0
166,7554,73,2,2,0,35,0,8,0,73,2
77,7555,38,0,1,0,38,0,0,0,20,0
69,7564,70,2,0,0,22,0,0,0,70,2
23,7607,40,0,1,0,40,0,1,0,24,0
116,7632,500,1,1,0,43,0,0,0,443,1
58,7670,28,0,0,0,27,0,2,0,28,0
166,7675,52,2,1,0,27,0,12,0,52,2
166,7708,70,2,2,0,20,0,20,0,70,2
53,7746,33,0,0,0,33,0,0,0,5,0
77,7750,59,2,1,0,59,1,1,0,23,0
58,7769,30,0,0,0,30,0,1,0,24,0
33,7780,169,3,4,0,169,2,3,0,150,3
77,7916,45,0,1,0,45,0,0,0,16,0
77,7945,44,0,1,0,44,0,0,0,22,0
166,7949,61,2,1,0,27,0,11,0,61,2
143,7951,58,2,0,0,21,0,0,0,58,2
77,7967,44,0,1,0,44,0,0,0,32,0
142,8024,18,0,0,0,18,0,0,0,6,0
69,8027,65,2,0,0,22,0,0,0,65,2
120,8054,20,0,0,0,20,0,0,0,20,0
6,8089,31,0,0,0,31,0,0,0,30,0
33,8095,138,4,3,0,138,3,2,0,112,4
121,8140,39,0,1,0,19,0,1,0,39,0
174,8217,44,0,0,0,17,0,0,0,44,0
77,8260,74,2,1,0,74,1,1,0,35,0
69,8278,51,2,0,0,23,0,0,0,51,2
113,8334,125,4,5,0,16,0,2,0,125,4
69,9842,95,2,0,0,22,0,0,0,95,2
69,9851,500,1,1,0,40,0,0,0,376,1
130,9855,40,0,1,0,30,0,8,0,40,0
69,9874,108,4,0,0,23,0,0,0,108,4
107,9876,72,2,0,0,19,0,0,0,72,2
162,9882,75,2,1,0,37,0,1,0,75,2
165,9907,20,0,0,0,14,0,0,0,20,0
159,9940,64,2,1,0,41,0,0,0,64,2
162,9941,37,0,1,0,37,0,0,0,30,0
166,9944,40,0,0,0,21,0,1,0,40,0
130,9959,35,0,1,0,35,0,0,0,15,0
9,10098,59,2,1,0,30,0,3,0,59,2
38,10103,48,0,1,0,48,0,0,0,35,0
119,10151,104,4,0,0,22,0,0,0,104,4
130,10157,30,0,1,0,30,0,0,0,10,0
41,10166,50,0,1,0,23,0,4,0,50,0
123,10173,32,0,1,0,32,0,1,0,29,0
130,10200,42,0,1,0,32,0,0,0,42,0
123,10231,46,0,1,0,21,0,4,0,46,0
116,10311,230,5,5,0,130,3,9,0,230,5
130,10322,39,0,1,0,39,0,0,0,20,0
69,10334,72,2,1,0,28,0,2,0,72,2
31,10341,59,2,2,0,6,0,0,0,59,2
69,10360,69,2,0,0,26,0,0,0,69,2
162,10370,78,2,1,0,38,0,0,0,78,2
130,10404,29,0,1,0,28,0,0,0,29,0
130,10414,34,0,1,0,34,0,1,0,24,0
58,10445,36,0,1,0,26,0,2,0,36,0
58,10446,30,0,0,0,30,0,1,0,27,0
162,10463,52,2,1,0,36,0,1,0,52,2
69,10492,74,2,0,0,24,0,0,0,74,2
130,10512,48,0,1,0,33,0,1,0,48,0
69,10601,54,2,0,0,21,0,0,0,54,2
77,10605,33,0,1,0,33,0,0,0,9,0
106,10637,61,2,0,0,21,0,0,0,61,2
100,10655,37,0,1,0,8,0,3,0,37,0
54,10672,60,2,1,0,30,0,6,0,60,2
66,10677,55,2,2,0,5,0,4,0,55,2
166,10718,58,2,2,0,14,0,19,0,58,2
22,10766,17,0,1,0,17,0,0,0,12,0
22,10787,34,0,0,0,15,0,2,0,34,0
58,8376,41,0,0,0,28,0,2,0,41,0
22,8386,31,0,1,0,15,0,1,0,31,0
22,8387,24,0,1,0,8,0,0,0,24,0
77,8400,78,2,1,0,78,1,3,0,51,2
146,8403,43,0,1,0,43,0,0,0,30,0
69,8411,390,1,1,0,54,1,1,0,335,1
69,8419,150,3,1,0,30,0,0,0,150,3
113,8436,159,3,6,0,16,0,5,0,159,3
164,8451,31,0,1,0,31,0,2,0,25,0
77,8524,116,4,2,0,116,3,0,0,64,2
42,8560,84,2,2,0,10,0,1,0,84,2
22,8572,16,0,0,0,16,0,0,0,16,0
22,8587,28,0,0,0,14,0,1,0,28,0
162,8707,59,2,1,0,31,0,0,0,59,2
162,8708,51,2,1,0,34,0,1,0,51,2
146,8730,36,0,1,0,17,0,3,0,36,0
69,8741,139,4,1,0,31,0,0,0,139,4
69,8753,500,1,1,0,49,0,1,0,493,1
69,8785,174,3,1,0,59,1,1,0,174,3
69,8814,156,3,5,0,124,3,10,0,156,3
33,8970,162,3,10,0,79,1,25,0,162,3
100,8975,95,2,2,0,9,0,9,0,95,2
69,8996,130,4,1,0,31,0,0,0,130,4
33,8997,93,2,2,0,51,1,2,0,93,2
123,9075,43,0,1,0,30,0,3,0,43,0
58,9086,34,0,1,0,23,0,3,0,34,0
165,9139,171,3,6,0,10,0,3,0,171,3
33,9205,95,2,2,0,79,1,0,0,95,2
53,9207,32,0,1,0,32,0,0,0,24,0
69,9220,500,1,2,0,95,1,2,0,478,1
69,9241,59,2,1,0,32,0,0,0,59,2
130,9285,24,0,1,0,24,0,0,0,19,0
162,9286,78,2,1,0,36,0,1,0,78,2
27,9345,59,2,1,0,27,0,0,0,59,2
116,9346,135,4,2,0,135,3,1,0,86,2
69,9370,500,1,3,0,53,1,8,0,500,1
53,9381,30,0,1,0,30,0,2,0,14,0
33,9384,201,5,3,0,201,4,4,0,142,4
69,9462,84,2,1,0,40,0,1,0,84,2
69,9490,23,0,1,0,21,0,0,0,23,0
69,9521,168,3,3,0,168,2,2,0,146,4
69,9596,144,4,1,0,36,0,0,0,144,4
130,9625,38,0,1,0,37,0,1,0,38,0
77,9627,75,2,1,0,75,1,1,0,34,0
166,9658,54,2,1,0,6,0,14,0,54,2
67,9664,65,2,1,0,27,0,2,0,65,2
15,9674,39,0,1,0,23,0,5,0,39,0
159,9698,37,0,1,0,31,0,5,0,37,0
166,9751,36,0,0,0,20,0,1,0,36,0
166,9774,53,2,1,0,31,0,6,0,53,2
69,9805,112,4,1,0,29,0,2,0,112,4
69,9809,130,4,0,0,31,0,0,0,130,4
75,12349,40,0,1,0,40,0,2,0,23,0
54,12350,59,2,1,0,37,0,6,0,59,2
166,12398,29,0,1,0,29,0,2,0,17,0
161,12400,62,2,2,0,17,0,0,0,62,2
94,12404,79,2,2,0,36,0,0,0,79,2
31,12411,65,2,2,0,23,0,1,0,65,2
165,12435,19,0,0,0,19,0,0,0,19,0
158,12465,57,2,1,0,57,1,1,0,53,2
58,12513,44,0,1,0,35,0,2,0,44,0
122,12575,78,2,1,0,31,0,0,0,78,2
39,12579,56,2,1,0,25,0,1,0,56,2
135,12619,171,3,2,0,20,0,3,0,171,3
34,12628,121,4,4,0,7,0,8,0,121,4
5,12691,14,0,1,0,14,0,0,0,3,0
166,12705,95,2,1,0,23,0,10,0,95,2
166,12707,52,2,1,0,33,0,3,0,52,2
67,12757,67,2,1,0,36,0,2,0,67,2
109,12784,34,0,0,0,34,0,2,0,32,0
159,12799,72,2,1,0,42,0,1,0,72,2
22,12810,47,0,1,0,7,0,1,0,47,0
167,12866,22,0,0,0,19,0,0,0,22,0
22,12917,41,0,0,0,11,0,0,0,41,0
69,12940,178,3,4,0,178,2,2,0,170,3
69,13013,159,3,2,0,134,3,1,0,159,3
75,13016,89,2,2,0,33,0,5,0,89,2
70,13038,155,3,3,0,91,1,2,0,155,3
77,13067,36,0,1,0,36,0,0,0,28,0
122,13115,70,2,1,0,23,0,2,0,70,2
54,13123,32,0,1,0,32,0,2,0,32,0
54,13190,62,2,1,0,17,0,7,0,62,2
67,13219,61,2,1,0,39,0,1,0,61,2
12,13268,142,4,3,0,48,0,2,0,142,4
15,13282,40,0,1,0,29,0,3,0,40,0
166,13288,30,0,1,0,19,0,4,0,30,0
69,13385,73,2,0,0,24,0,0,0,73,2
75,13392,104,4,1,0,34,0,6,0,104,4
58,13423,51,2,1,0,23,0,4,0,51,2
100,13435,59,2,1,0,21,0,1,0,59,2
123,13562,106,4,2,0,28,0,8,0,106,4
69,13712,140,4,0,0,29,0,0,0,140,4
69,13719,334,1,3,0,113,3,3,0,326,1
100,13763,92,2,2,0,34,0,1,0,92,2
69,13772,118,4,2,0,27,0,2,0,118,4
75,13778,54,2,1,0,54,1,2,0,18,0
116,13788,164,3,3,0,164,2,1,0,138,4
69,13851,195,3,1,0,36,0,0,0,195,3
69,13869,62,2,2,0,34,0,1,0,62,2
129,13915,52,2,1,0,40,0,0,0,52,2
58,13977,33,0,0,0,33,0,0,0,32,0
166,14009,54,2,2,0,30,0,11,0,54,2
164,14028,31,0,0,0,31,0,2,0,21,0
164,14029,50,0,1,0,22,0,7,0,50,0
127,14165,53,2,1,0,36,0,1,0,53,2
77,14166,44,0,1,0,44,0,1,0,16,0
130,14182,37,0,1,0,35,0,0,0,37,0
58,14225,54,2,1,0,30,0,3,0,54,2
69,9828,197,3,1,0,42,0,0,0,197,3
69,9830,161,3,1,0,32,0,1,0,161,3
69,9839,157,3,1,0,36,0,0,0,157,3
69,9844,158,3,1,0,38,0,0,0,158,3
155,9858,81,2,0,0,23,0,0,0,81,2
149,9954,54,2,1,0,21,0,0,0,54,2
166,9971,58,2,2,0,17,0,15,0,58,2
69,9984,151,3,1,0,33,0,0,0,151,3
69,10031,409,1,1,0,44,0,0,0,356,1
67,10038,71,2,1,0,40,0,1,0,71,2
166,10082,40,0,1,0,7,0,6,0,40,0
69,10127,186,3,2,0,108,3,1,0,186,3
116,10141,101,4,1,0,62,1,0,0,101,4
144,10246,191,3,7,0,9,0,18,0,191,3
33,10265,160,3,1,0,45,0,0,0,160,3
130,10267,38,0,1,0,38,0,0,0,15,0
162,10276,89,2,1,0,39,0,0,0,89,2
62,10348,56,2,1,0,13,0,0,0,56,2
23,10366,51,2,1,0,35,0,2,0,51,2
166,11393,74,2,1,0,8,0,13,0,74,2
75,11415,48,0,1,0,48,0,3,0,36,0
19,11419,12,0,0,0,12,0,0,0,11,0
166,11436,42,0,1,0,28,0,10,0,42,0
69,11454,185,3,1,0,55,1,0,0,185,3
53,11457,27,0,1,0,27,0,4,0,19,0
106,11461,15,0,0,0,15,0,0,0,10,0
75,11487,82,2,1,0,42,0,2,0,82,2
130,11522,33,0,1,0,33,0,2,0,24,0
32,11565,67,2,2,0,10,0,8,0,67,2
4,11604,40,0,1,0,14,0,0,0,40,0
58,11612,33,0,0,0,33,0,1,0,32,0
43,11646,90,2,4,0,20,0,0,0,90,2
69,11670,43,0,2,0,21,0,0,0,43,0
15,11755,44,0,1,0,24,0,4,0,44,0
34,11849,35,0,1,0,15,0,1,0,35,0
69,11893,500,1,1,0,42,0,0,0,435,1
69,11895,170,3,0,0,33,0,0,0,170,3
159,11996,55,2,1,0,29,0,0,0,55,2
159,12001,47,0,1,0,36,0,0,0,47,0
122,12074,25,0,0,0,15,0,0,0,25,0
69,12103,150,3,0,0,27,0,0,0,150,3
122,12134,65,2,1,0,22,0,1,0,65,2
69,12163,168,3,1,0,42,0,0,0,168,3
81,12196,75,2,3,0,15,0,1,0,75,2
162,10389,37,0,1,0,37,0,0,0,13,0
0,10499,151,3,1,0,41,0,0,0,151,3
69,10549,50,0,0,0,21,0,0,0,50,0
152,10610,112,4,1,0,27,0,3,0,112,4
121,10652,49,0,0,0,23,0,0,0,49,0
146,10663,34,0,1,0,17,0,3,0,34,0
146,10684,49,0,1,0,30,0,5,0,49,0
100,10692,109,4,3,0,5,0,9,0,109,4
146,10697,53,2,1,0,26,0,7,0,53,2
166,10773,72,2,1,0,7,0,14,0,72,2
94,10802,48,0,1,0,15,0,0,0,48,0
69,10853,190,3,4,0,190,2,1,0,164,3
69,10870,54,2,0,0,27,0,0,0,54,2
70,10895,167,3,3,0,123,3,1,0,167,3
15,10902,43,0,1,0,25,0,4,0,43,0
54,10934,41,0,1,0,26,0,4,0,41,0
75,10938,40,0,1,0,40,0,2,0,20,0
100,10975,61,2,1,0,8,0,4,0,61,2
75,10990,35,0,1,0,35,0,3,0,17,0
54,11039,60,2,1,0,20,0,6,0,60,2
54,11066,62,2,1,0,26,0,1,0,62,2
124,11086,28,0,0,0,28,0,2,0,20,0
15,11091,42,0,1,0,28,0,4,0,42,0
75,11164,67,2,1,0,36,0,3,0,67,2
166,11169,30,0,1,0,30,0,3,0,22,0
100,11170,50,0,1,0,14,0,3,0,50,0
23,11223,52,2,1,0,36,0,1,0,52,2
33,11236,58,2,1,0,28,0,2,0,58,2
166,11282,58,2,1,0,14,0,10,0,58,2
93,11295,33,0,0,0,19,0,0,0,33,0
116,9379,175,3,2,0,145,3,1,0,175,3
113,9406,138,4,4,0,25,0,4,0,138,4
69,9429,162,3,1,0,38,0,0,0,162,3
130,9446,36,0,1,0,36,0,0,0,33,0
69,9459,44,0,0,0,23,0,0,0,44,0
70,9465,105,4,2,0,59,1,1,0,105,4
69,9479,213,5,1,0,43,0,0,0,213,5
69,9486,169,3,1,0,36,0,0,0,169,3
69,9492,265,5,2,0,91,1,1,0,265,5
166,9614,49,0,1,0,31,0,6,0,49,0
69,9641,68,2,1,0,24,0,0,0,68,2
168,9681,69,2,1,0,39,0,0,0,69,2
70,9700,54,2,1,0,29,0,1,0,54,2
53,9741,23,0,1,0,23,0,6,0,18,0
123,8872,63,2,1,0,24,0,3,0,63,2
54,9047,31,0,1,0,31,0,1,0,21,0
151,9060,34,0,0,0,33,0,0,0,34,0
58,9064,34,0,0,0,34,0,1,0,31,0
121,9078,46,0,1,0,2,0,0,0,46,0
22,9082,32,0,0,0,11,0,2,0,32,0
158,9107,58,2,1,0,48,0,1,0,58,2
33,9130,176,3,4,0,176,2,5,0,129,4
173,9177,36,0,0,0,16,0,0,0,36,0
166,13345,49,0,1,0,25,0,11,0,49,0
104,13365,59,2,2,0,16,0,4,0,59,2
69,13413,180,3,2,0,151,2,1,0,180,3
73,13429,27,0,0,0,27,0,0,0,13,0
116,13431,194,3,3,0,176,2,2,0,194,3
59,13433,74,2,2,0,17,0,1,0,74,2
77,13465,35,0,1,0,35,0,1,0,13,0
146,13467,29,0,1,0,29,0,2,0,20,0
69,13505,54,2,0,0,25,0,0,0,54,2
166,13506,58,2,2,0,18,0,21,0,58,2
69,13529,89,2,1,0,25,0,1,0,89,2
109,13569,42,0,0,0,35,0,1,0,42,0
130,13650,36,0,1,0,25,0,7,0,36,0
69,13670,91,2,0,0,25,0,0,0,91,2
33,13738,206,5,7,0,206,4,9,0,167,3
67,8852,67,2,1,0,38,0,2,0,67,2
54,8914,51,2,1,0,22,0,5,0,51,2
116,9041,162,3,1,0,37,0,0,0,162,3
69,9153,187,3,2,0,106,3,1,0,187,3
69,9233,157,3,3,0,157,2,1,0,126,4
116,10852,163,3,1,0,71,1,1,0,163,3
69,10868,87,2,1,0,36,0,0,0,87,2
155,10914,32,0,0,0,16,0,0,0,32,0
54,11051,85,2,0,0,25,0,0,0,85,2
166,11068,45,0,1,0,22,0,5,0,45,0
162,11080,55,2,1,0,40,0,1,0,55,2
166,11157,114,4,3,0,8,0,37,0,114,4
140,11219,50,0,1,0,31,0,1,0,50,0
110,11220,13,0,0,0,13,0,1,0,12,0
22,11297,88,2,3,0,7,0,8,0,88,2
58,11306,33,0,1,0,33,0,2,0,30,0
151,11332,38,0,0,0,38,0,1,0,19,0
75,11380,33,0,1,0,33,0,2,0,23,0
166,11439,47,0,1,0,21,0,2,0,47,0
116,11445,500,1,1,0,45,0,0,0,364,1
58,11458,33,0,1,0,33,0,2,0,29,0
124,11530,40,0,1,0,22,0,4,0,40,0
100,11559,195,3,3,0,5,0,15,0,195,3
33,11569,99,2,4,0,99,1,5,0,97,2
33,11596,183,3,4,0,183,2,2,0,115,4
4,11647,66,2,1,0,22,0,0,0,66,2
122,11674,15,0,0,0,15,0,0,0,15,0
14,11741,52,2,1,0,28,0,1,0,52,2
130,11745,70,2,1,0,23,0,2,0,70,2
109,11756,38,0,1,0,27,0,4,0,38,0
62,11776,32,0,1,0,14,0,0,0,32,0
166,11787,72,2,3,0,0,0,10,0,72,2
116,11915,500,1,1,0,45,0,0,0,386,1
58,11918,29,0,0,0,28,0,1,0,29,0
70,11990,67,2,1,0,36,0,0,0,67,2
122,11999,57,2,1,0,25,0,1,0,57,2
165,12016,31,0,1,0,11,0,0,0,31,0
69,12059,60,2,1,0,37,0,0,0,60,2
122,12063,54,2,1,0,22,0,0,0,54,2
75,12109,49,0,1,0,49,0,0,0,36,0
69,12158,148,4,1,0,32,0,0,0,148,4
146,12221,32,0,1,0,32,0,1,0,15,0
122,12271,17,0,0,0,16,0,0,0,17,0
130,10320,33,0,1,0,33,0,0,0,10,0
130,10388,44,0,1,0,44,0,4,0,31,0
130,10390,61,2,1,0,24,0,10,0,61,2
130,10395,25,0,1,0,25,0,0,0,19,0
109,10433,39,0,1,0,27,0,5,0,39,0
114,10437,52,2,0,0,34,0,1,0,52,2
155,10538,57,2,0,0,24,0,0,0,57,2
116,10552,191,3,2,0,163,2,1,0,191,3
58,10560,28,0,1,0,28,0,2,0,25,0
69,10580,85,2,2,0,40,0,1,0,85,2
130,10592,31,0,1,0,31,0,0,0,31,0
70,10620,58,2,1,0,28,0,0,0,58,2
15,10622,38,0,1,0,23,0,3,0,38,0
54,10656,33,0,0,0,33,0,0,0,21,0
54,10699,38,0,1,0,23,0,3,0,38,0
100,10714,52,2,1,0,6,0,5,0,52,2
113,10781,79,2,2,0,27,0,0,0,79,2
124,12304,40,0,0,0,29,0,1,0,40,0
130,12315,36,0,1,0,36,0,0,0,24,0
104,12361,39,0,1,0,39,0,4,0,38,0
71,12403,151,3,1,0,61,1,0,0,151,3
10,12419,70,2,1,0,38,0,0,0,70,2
116,12423,102,4,0,0,43,0,0,0,102,4
70,12445,34,0,1,0,25,0,0,0,34,0
47,12447,110,4,2,0,71,1,3,0,110,4
33,12472,111,4,2,0,42,0,8,0,111,4
166,12481,77,2,2,0,10,0,27,0,77,2
69,12508,66,2,1,0,25,0,0,0,66,2
22,12574,52,2,1,0,6,0,1,0,52,2
61,12622,55,2,1,0,12,0,0,0,55,2
75,12624,44,0,1,0,33,0,3,0,44,0
70,12716,66,2,1,0,32,0,1,0,66,2
33,5424,110,4,2,0,110,3,1,0,59,2
69,5432,467,1,1,0,102,3,1,0,400,1
58,5476,37,0,1,0,37,0,1,0,30,0
70,5485,157,3,2,0,84,1,2,0,157,3
164,5493,39,0,0,0,31,0,1,0,39,0
69,5550,179,3,3,0,102,3,4,0,179,3
67,5555,51,2,1,0,27,0,2,0,51,2
67,5558,52,2,1,0,27,0,2,0,52,2
164,5627,36,0,0,0,27,0,3,0,36,0
164,5673,50,0,0,0,29,0,1,0,50,0
166,5692,51,2,1,0,28,0,9,0,51,2
46,5769,79,2,3,0,5,0,9,0,79,2
170,5784,48,0,1,0,18,0,5,0,48,0
146,5794,57,2,1,0,30,0,6,0,57,2
61,5798,99,2,3,0,11,0,11,0,99,2
146,5838,32,0,0,0,32,0,0,0,21,0
166,5854,24,0,1,0,24,0,2,0,17,0
58,5872,32,0,1,0,32,0,2,0,26,0
22,5874,51,2,1,0,7,0,4,0,51,2
69,5879,72,2,1,0,26,0,0,0,72,2
166,5942,29,0,1,0,29,0,2,0,23,0
71,5955,172,3,2,0,172,2,4,0,150,3
102,5968,81,2,1,0,34,0,0,0,81,2
146,5990,32,0,0,0,32,0,1,0,22,0
159,5996,74,2,0,0,40,0,0,0,74,2
79,6013,130,4,1,0,30,0,0,0,130,4
22,6030,55,2,2,0,1,0,3,0,55,2
15,6041,38,0,1,0,28,0,4,0,38,0
146,6051,31,0,1,0,31,0,2,0,25,0
100,6066,56,2,2,0,1,0,5,0,56,2
75,6100,40,0,1,0,40,0,1,0,30,0
166,6120,45,0,1,0,32,0,8,0,45,0
116,6123,301,1,1,0,82,1,1,0,301,1
166,6138,59,2,2,0,41,0,5,0,59,2
164,6139,78,2,0,0,37,0,0,0,78,2
54,6142,28,0,1,0,27,0,2,0,28,0
75,6145,44,0,1,0,44,0,0,0,33,0
22,6206,13,0,1,0,2,0,0,0,13,0
22,6209,51,2,1,0,12,0,4,0,51,2
58,6215,30,0,0,0,30,0,2,0,26,0
97,6259,49,0,1,0,49,0,0,0,47,0
54,6349,46,0,1,0,19,0,4,0,46,0
69,6353,217,5,3,0,103,3,1,0,217,5
75,6367,38,0,1,0,38,0,1,0,36,0
5,6372,32,0,0,0,13,0,0,0,32,0
166,6380,64,2,2,0,5,0,15,0,64,2
166,6392,58,2,1,0,24,0,4,0,58,2
131,6883,157,3,4,0,17,0,2,0,157,3
166,6902,84,2,1,0,9,0,15,0,84,2
166,7019,78,2,2,0,9,0,28,0,78,2
159,7032,31,0,1,0,31,0,0,0,28,0
109,7037,40,0,1,0,28,0,4,0,40,0
151,7071,38,0,0,0,38,0,1,0,19,0
54,7084,51,2,1,0,21,0,5,0,51,2
166,7118,43,0,1,0,17,0,4,0,43,0
124,7125,37,0,0,0,28,0,1,0,37,0
54,7137,72,2,1,0,34,0,3,0,72,2
166,7162,66,2,2,0,12,0,15,0,66,2
166,7170,75,2,2,0,5,0,14,0,75,2
44,7184,39,0,0,0,39,0,0,0,19,0
34,7242,44,0,1,0,8,0,3,0,44,0
22,7275,57,2,1,0,6,0,2,0,57,2
46,7284,59,2,2,0,1,0,6,0,59,2
124,7291,32,0,1,0,25,0,1,0,32,0
75,7300,85,2,1,0,27,0,6,0,85,2
135,7346,150,3,1,0,24,0,2,0,150,3
33,7354,99,2,3,0,41,0,6,0,99,2
58,7373,34,0,1,0,34,0,2,0,27,0
58,7876,37,0,1,0,37,0,1,0,24,0
65,7897,144,4,3,0,4,0,12,0,144,4
166,7992,64,2,1,0,29,0,4,0,64,2
147,8008,58,2,1,0,27,0,1,0,58,2
58,8010,31,0,1,0,25,0,3,0,31,0
33,8020,129,4,3,0,129,3,3,0,78,2
166,8071,72,2,2,0,17,0,7,0,72,2
33,8074,62,2,1,0,56,1,4,0,62,2
33,8102,70,2,2,0,28,0,2,0,70,2
33,8121,159,3,3,0,159,2,2,0,94,2
100,8138,95,2,3,0,8,0,11,0,95,2
58,8145,34,0,1,0,33,0,2,0,34,0
33,8165,68,2,2,0,29,0,2,0,68,2
33,8170,124,4,4,0,44,0,7,0,124,4
100,8198,36,0,1,0,23,0,1,0,36,0
47,8202,70,2,1,0,63,1,1,0,70,2
58,8211,32,0,1,0,32,0,2,0,24,0
123,6745,33,0,1,0,33,0,1,0,33,0
109,6763,39,0,1,0,29,0,4,0,39,0
129,6836,61,2,1,0,40,0,0,0,61,2
94,7400,54,2,1,0,47,0,0,0,54,2
69,7423,174,3,1,0,46,0,0,0,174,3
77,7477,40,0,1,0,40,0,2,0,33,0
69,7484,89,2,2,0,36,0,1,0,89,2
166,7519,83,2,1,0,11,0,12,0,83,2
151,7523,38,0,0,0,38,0,0,0,20,0
58,7538,37,0,1,0,37,0,1,0,24,0
58,7545,34,0,1,0,28,0,4,0,34,0
69,7592,417,1,1,0,49,0,1,0,323,1
67,7672,38,0,1,0,32,0,1,0,38,0
166,7682,53,2,1,0,45,0,1,0,53,2
77,7700,48,0,1,0,48,0,1,0,33,0
162,7707,64,2,1,0,44,0,0,0,64,2
166,7718,31,0,1,0,31,0,1,0,26,0
58,7815,32,0,0,0,32,0,1,0,26,0
33,7842,174,3,9,0,38,0,23,0,174,3
109,7843,35,0,1,0,33,0,2,0,35,0
166,7846,93,2,2,0,6,0,17,0,93,2
22,6404,25,0,1,0,7,0,1,0,25,0
54,6416,29,0,0,0,29,0,1,0,17,0
166,6496,56,2,1,0,20,0,7,0,56,2
77,6553,38,0,1,0,38,0,0,0,14,0
21,6565,31,0,1,0,18,0,0,0,31,0
69,6593,500,1,1,0,55,1,1,0,500,1
52,6619,69,2,1,0,15,0,0,0,69,2
34,6658,36,0,1,0,5,0,3,0,36,0
166,6676,45,0,1,0,45,0,1,0,25,0
166,12788,47,0,1,0,30,0,8,0,47,0
123,12804,61,2,1,0,27,0,2,0,61,2
146,12806,46,0,1,0,26,0,4,0,46,0
130,12822,43,0,1,0,31,0,0,0,43,0
165,12828,26,0,0,0,16,0,0,0,26,0
46,12832,59,2,1,0,13,0,6,0,59,2
166,12849,44,0,1,0,21,0,8,0,44,0
166,12850,72,2,2,0,16,0,10,0,72,2
21,13019,32,0,1,0,17,0,0,0,32,0
54,13033,46,0,1,0,23,0,4,0,46,0
58,13068,35,0,1,0,35,0,1,0,29,0
147,13073,46,0,1,0,32,0,0,0,46,0
61,13095,64,2,2,0,9,0,7,0,64,2
166,13143,125,4,4,0,4,0,36,0,125,4
22,13152,24,0,0,0,13,0,0,0,24,0
54,13182,50,0,1,0,22,0,5,0,50,0
54,13191,50,0,1,0,19,0,5,0,50,0
69,13374,452,1,1,0,72,1,1,0,333,1
113,13376,48,0,2,0,21,0,0,0,48,0
33,13405,62,2,1,0,47,0,0,0,62,2
